130382,128311,127124,126931,126120,126120,126120,126120,126748,130185,
130398,128341,127145,126970,126115,126115,126115,126115,126826,130046,
130554,128485,127262,127099,126279,126279,126279,126279,126849,130190,
130470,128431,127223,127048,126009,126009,126009,126009,126715,130207,
130361,128341,127099,126936,126068,126068,126068,126068,126651,130034,
130379,128301,127083,126929,125973,125973,125973,125973,126536,129874,
130495,128444,127246,127127,126141,126141,126141,126141,126805,130114,
130432,128407,127200,127017,126021,126021,126021,126021,126658,129693,
130383,128358,127160,126987,126057,126057,126057,126057,126694,129810,
130428,128360,127140,126986,126001,126001,126001,126001,126622,130164,
130445,128400,127179,126996,126061,126061,126061,126061,126682,130104,
130365,128301,127098,126970,126012,126012,126012,126012,126797,129900,
130448,128382,127210,127030,126186,126186,126186,126186,126776,130064,
130412,128375,127182,126990,126043,126043,126043,126043,126789,130019,
130458,128459,127265,127115,126110,126110,126110,126110,126710,130143,
130451,128411,127217,127065,126160,126160,126160,126160,126816,130182,
130599,128522,127310,127165,126233,126233,126233,126233,126882,130077,
130439,128405,127188,127027,126076,126076,126076,126076,126776,130089,
130477,128368,127165,126959,126068,126068,126068,126068,126607,130122,
130548,128521,127314,127174,126305,126305,126305,126305,126978,129878,
130479,128417,127216,127051,126149,126149,126149,126149,126777,130128,
130302,128192,126947,126771,125780,125780,125780,125780,126367,129829,
130505,128518,127305,127155,126197,126197,126197,126197,126841,130051,
130562,128482,127280,127107,126154,126154,126154,126154,126780,129981,
130446,128401,127220,127068,126177,126177,126177,126177,126706,129897,
130414,128311,127099,126925,125838,125838,125838,125838,126518,129728,
130424,128349,127123,126972,126010,126010,126010,126010,126729,129929,
130475,128426,127211,127029,126076,126076,126076,126076,126783,130125,
